year,id,regional_unit,pre_county_id,post_county_id,reform_type,population,pre_name,post_name
1972,08/1972/0287,Gemeinde,08436,08437,1,297,Dettlingen,"Horb am Neckar, Stadt"
1972,08/1972/0298,Gemeinde,08332,08446,1,293,Eßlingen,"Tuttlingen, Stadt"
1972,08/1972/0307,Gemeinde,08138,08111,1,2636,Kirchhausen,"Heilbronn, Stadt"
1972,08/1972/0310,Gemeinde,08132,08141,1,1508,Rielingshausen,"Marbach am Neckar, Stadt"
1972,08/1972/0317,Gemeinde,08331,08311,1,2121,Neuweier,"Baden-Baden, Stadt"
1972,08/1972/0317,Gemeinde,08331,08311,1,3273,"Steinbach, Stadt","Baden-Baden, Stadt"
1972,08/1972/0317,Gemeinde,08331,08311,1,1730,Varnhalt,"Baden-Baden, Stadt"
1972,08/1972/0318,Gemeinde,08334,08312,1,1140,Waltershofen,"Freiburg im Breisgau, Stadt"
1972,08/1972/0328,Gemeinde,08443,08345,1,211,Otterswang,"Pfullendorf, Stadt"
1972,08/1972/0349,Gemeinde,08434,08432,2,58,Moosbeuren,Attenweiler
1972,08/1972/0358,Gemeinde,08239,08142,1,336,Dainbach,"Bad Mergentheim, Stadt"
1972,08/1972/0367,Gemeinde,08437,08445,1,822,Baisingen,"Rottenburg am Neckar, Stadt"
1972,08/1972/0367,Gemeinde,08437,08445,1,2657,Ergenzingen,"Rottenburg am Neckar, Stadt"
1972,08/1972/0368,Gemeinde,08438,08440,1,554,Hengen,"Urach, Stadt"
1972,08/1972/0374,Gemeinde,08236,08138,1,1364,Stein am Kocher,"Neuenstadt am Kocher, Stadt"
1972,09/1972/0073,Gemeinde,09240,09212,1,241,Hohenegglkofen,"Landshut, Stadt"
1972,09/1972/0073,Gemeinde,09240,09212,1,679,Münchnerau,"Landshut, Stadt"
1972,09/1972/0073,Gemeinde,09240,09212,2,2222,Kumhausen,"Landshut, Stadt"
1972,09/1972/0074,Gemeinde,09247,09214,1,414,Hornstorf,"Straubing, Stadt"
1972,09/1972/0074,Gemeinde,09247,09214,1,687,Kagers,"Straubing, Stadt"
1972,09/1972/0089,Gemeinde,09234,09244,1,110,Rogglfing,"Tann, Markt"
1972,09/1972/0245,Gemeinde,09432,09412,1,541,Oberkonnersreuth,"Bayreuth, Stadt"
1972,09/1972/0246,Gemeinde,09433,09413,1,517,Lützelbuch,"Coburg, Stadt"
1972,09/1972/0246,Gemeinde,09433,09413,1,492,Seidmannsdorf,"Coburg, Stadt"
1972,09/1972/0246,Gemeinde,09433,09413,1,184,Rögen,"Coburg, Stadt"
1972,09/1972/0247,Gemeinde,09433,09418,1,590,Ketschenbach,"Neustadt b. Coburg, Stadt"
1972,09/1972/0313,Gemeinde,09545,09517,1,131,Ottersdorf,"Schwabach, Stadt"
1972,09/1972/0357,Gemeinde,09541,09536,1,280,Kirchfembach,"Langenzenn, Stadt"
1972,09/1972/0357,Gemeinde,09541,09544,1,59,Altershausen,"Markt Taschendorf, Markt"
1972,09/1972/0439,Gemeinde,09732,09736,2,18,"Gundelfingen a.d. Donau, Stadt","Offingen, Markt"
1972,09/1972/0505,Gemeinde,09435,09534,2,216,Igensdorf,Forth
1972,09/1972/0510,Gemeinde,09139,09178,1,193,Haindlfing,"Freising, Stadt"
1972,09/1972/0510,Gemeinde,09139,09178,1,665,Sünzhausen,"Freising, Stadt"
1972,09/1972/0510,Gemeinde,09139,09178,1,375,Tüntenhausen,"Freising, Stadt"
1972,09/1972/0510,Gemeinde,09139,09178,1,133,Itzling,"Freising, Stadt"
1972,09/1972/0510,Gemeinde,09139,09178,1,33,Itzling,Zolling
1972,09/1972/0510,Gemeinde,09142,09161,1,1320,Brunnenreuth,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,219,Dünzlau,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,1593,Etting,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,1497,Gerolfing,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,255,Hagau,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,483,Irgertsheim,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,3443,Mailing,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,116,Mühlhausen,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,4020,Oberhaunstadt,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,254,Pettenhofen,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09142,09161,1,2093,Zuchering,"Ingolstadt, Stadt"
1972,09/1972/0510,Gemeinde,09143,09181,1,360,Pitzling,"Landsberg a. Lech, Stadt"
1972,09/1972/0510,Gemeinde,09143,09181,1,297,Reisch,"Landsberg a. Lech, Stadt"
1972,09/1972/0510,Gemeinde,09153,09189,1,951,Kammer,"Traunstein, Stadt"
1972,09/1972/0510,Gemeinde,09153,09189,1,337,Hochberg,"Traunstein, Stadt"
1972,09/1972/0510,Gemeinde,09153,09189,1,253,Hochberg,Siegsdorf
1972,09/1972/0510,Gemeinde,09153,09189,1,632,Vogling,Siegsdorf
1972,09/1972/0510,Gemeinde,09131,09174,1,417,Kleinberghofen,Erdweg
1972,09/1972/0510,Gemeinde,09136,09174,1,530,Eisenhofen,Erdweg
1972,09/1972/0510,Gemeinde,09136,09174,1,1017,Großberghofen,Erdweg
1972,09/1972/0510,Gemeinde,09136,09174,1,416,Unterweikertshofen,Erdweg
1972,09/1972/0510,Gemeinde,09136,09174,1,310,Welshofen,Erdweg
1972,09/1972/0510,Gemeinde,09131,09771,1,406,Haunswies,Affing
1972,09/1972/0510,Gemeinde,09131,09771,1,120,Stockensau,"Kühbach, Markt"
1972,09/1972/0510,Gemeinde,09131,09771,1,358,Zahling,Obergriesbach
1972,09/1972/0510,Gemeinde,09151,09771,1,406,Grimolzhausen,"Pöttmes, Markt"
1972,09/1972/0510,Gemeinde,09744,09771,1,127,Kühnhausen,"Pöttmes, Markt"
1972,09/1972/0510,Gemeinde,09744,09771,1,215,Schorn,"Pöttmes, Markt"
1972,09/1972/0510,Gemeinde,09131,09771,1,220,Rapperzell,Schiltberg
1972,09/1972/0510,Gemeinde,09133,09187,1,1672,Feldkirchen,Feldkirchen-Westerham
1972,09/1972/0510,Gemeinde,09133,09187,1,2649,Vagen,Feldkirchen-Westerham
1972,09/1972/0510,Gemeinde,09133,09187,2,140,Feilnbach,Willing
1972,09/1972/0510,Gemeinde,09133,09187,"2,3",3721,Feilnbach,Feilnbach
1972,09/1972/0510,Gemeinde,09156,09173,1,587,Ascholding,Dietramszell
1972,09/1972/0510,Gemeinde,09136,09174,1,495,Pellheim,"Dachau, Stadt"
1972,09/1972/0510,Gemeinde,09136,09174,1,191,Unterweilbach,Hebertshausen
1972,09/1972/0510,Gemeinde,09136,09174,1,223,Hirtlbach,"Markt Indersdorf, Markt"
1972,09/1972/0510,Gemeinde,09136,09174,1,121,Giebing,Vierkirchen
1972,09/1972/0510,Gemeinde,09140,09174,1,166,Ebertshausen,Odelzhausen
1972,09/1972/0510,Gemeinde,09139,09178,1,1134,Großnöbach,Fahrenzhausen
1972,09/1972/0510,Gemeinde,09154,09175,1,246,Sankt Christoph,Steinhöring
1972,09/1972/0510,Gemeinde,09146,09177,1,680,Schwindkirchen,"Dorfen, Stadt"
1972,09/1972/0510,Gemeinde,09138,09177,1,1549,Hausmehring,"Dorfen, Stadt"
1972,09/1972/0510,Gemeinde,09154,09177,1,276,Schiltern,"Dorfen, Stadt"
1972,09/1972/0510,Gemeinde,09154,09177,1,4,Schiltern,Sankt Wolfgang
1972,09/1972/0510,Gemeinde,09138,09177,2,24,Altenerding,"Erding, Stadt"
1972,09/1972/0510,Gemeinde,09138,09177,"2,3",8105,Altenerding,Altenerding
1972,09/1972/0510,Gemeinde,09139,09178,1,262,Gremertshausen,Kranzberg
1972,09/1972/0510,Gemeinde,09241,09178,1,170,Grünberg,Enzelhausen
1972,09/1972/0510,Gemeinde,09241,09178,1,146,Berg,Enzelhausen
1972,09/1972/0510,Gemeinde,09241,09186,1,95,Berg,"Wolnzach, Markt"
1972,09/1972/0510,Gemeinde,09241,09178,1,104,Rudertshausen,"Au i.d. Hallertau, Markt"
1972,09/1972/0510,Gemeinde,09241,09186,1,66,Rudertshausen,"Wolnzach, Markt"
1972,09/1972/0510,Gemeinde,09139,09178,1,54,Reichertshausen,Attenkirchen
1972,09/1972/0510,Gemeinde,09139,09178,1,180,Reichertshausen,"Au i.d. Hallertau, Markt"
1972,09/1972/0510,Gemeinde,09139,09178,1,5,Reichertshausen,"Nandlstadt, Markt"
1972,09/1972/0510,Gemeinde,09140,09179,1,280,Hörbach,Althegnenberg
1972,09/1972/0510,Gemeinde,09140,09179,1,474,Unteralting,Grafrath
1972,09/1972/0510,Gemeinde,09140,09179,1,1578,Wildenroth,Grafrath
1972,09/1972/0510,Gemeinde,09140,09179,1,237,Günzlhofen,Oberschweinbach
1972,09/1972/0510,Gemeinde,09140,09179,1,403,Dünzelbach,Moorenweis
1972,09/1972/0510,Gemeinde,09140,09179,1,191,Eismerszell,Moorenweis
1972,09/1972/0510,Gemeinde,09140,09179,1,161,Purk,Moorenweis
1972,09/1972/0510,Gemeinde,09140,09179,1,190,Steinbach,Moorenweis
1972,09/1972/0510,Gemeinde,09140,09179,1,190,Wenigmünchen,Oberweikertshofen
1972,09/1972/0510,Gemeinde,09140,09771,1,71,Baierberg,"Mering, Markt"
1972,09/1972/0510,Gemeinde,09140,09179,1,65,Baierberg,Mittelstetten
1972,09/1972/0510,Gemeinde,09140,09181,1,295,Hausen b. Geltendorf,Geltendorf
1972,09/1972/0510,Gemeinde,09143,09181,1,402,Kaltenberg,Geltendorf
1972,09/1972/0510,Gemeinde,09143,09181,1,907,Walleshausen,Geltendorf
1972,09/1972/0510,Gemeinde,09344,09176,1,203,Bettbrunn,"Kösching, Markt"
1972,09/1972/0510,Gemeinde,09344,09176,1,202,Forchheim,"Pförring, Markt"
1972,09/1972/0510,Gemeinde,09148,09176,1,100,Gaden b. Pförring,"Pförring, Markt"
1972,09/1972/0510,Gemeinde,09148,09186,1,484,Hög,"Reichertshofen, Markt"
1972,09/1972/0510,Gemeinde,09148,09186,1,642,Langenbruck,"Reichertshofen, Markt"
1972,09/1972/0510,Gemeinde,09148,09186,1,757,Winden a. Aign,"Reichertshofen, Markt"
1972,09/1972/0510,Gemeinde,09142,09186,1,427,Dünzing,"Vohburg a.d. Donau, Stadt"
1972,09/1972/0510,Gemeinde,09142,09186,1,141,Oberhartheim,"Vohburg a.d. Donau, Stadt"
1972,09/1972/0510,Gemeinde,09738,09181,1,275,Ellighofen,Erpfting
1972,09/1972/0510,Gemeinde,09143,09181,1,461,Ludenhausen,Reichling
1972,09/1972/0510,Gemeinde,09143,09181,1,467,Lengenfeld,Stoffen
1972,09/1972/0510,Gemeinde,09143,09181,1,658,Pürgen,Stoffen
1972,09/1972/0510,Gemeinde,09738,09181,1,140,Dienhausen,Denklingen
1972,09/1972/0510,Gemeinde,09150,09181,1,479,Epfach,Denklingen
1972,09/1972/0510,Gemeinde,09738,09181,1,869,Asch,Fuchstal
1972,09/1972/0510,Gemeinde,09738,09181,1,1116,"Leeder, Markt",Fuchstal
1972,09/1972/0510,Gemeinde,09738,09181,1,469,Seestall,Fuchstal
1972,09/1972/0510,Gemeinde,09738,09181,1,308,Oberdießen,Unterdießen
1972,09/1972/0510,Gemeinde,09153,09189,1,274,Freimann,"Waging a. See, Markt"
1972,09/1972/0510,Gemeinde,09145,09182,1,467,Reichersdorf,Irschenberg
1972,09/1972/0510,Gemeinde,09154,09183,1,509,Oberornau,Obertaufkirchen
1972,09/1972/0510,Gemeinde,09146,09189,1,258,Eiting,Engelsberg
1972,09/1972/0510,Gemeinde,09146,09189,1,315,Maisenberg,Engelsberg
1972,09/1972/0510,Gemeinde,09146,09189,1,522,Peterskirchen,Tacherting
1972,09/1972/0510,Gemeinde,09146,09183,2,20,"Kraiburg a. Inn, Markt",Taufkirchen
1972,09/1972/0510,Gemeinde,09146,09183,"2,3",2715,"Kraiburg a. Inn, Markt","Kraiburg a. Inn, Markt"
1972,09/1972/0510,Gemeinde,09148,09186,1,232,Affalterbach,"Pfaffenhofen a.d. Ilm, Stadt"
1972,09/1972/0510,Gemeinde,09154,09187,2,35,Eiselfing,Babensham
1972,09/1972/0510,Gemeinde,09154,09187,2,43,Eiselfing,Griesstätt
1972,09/1972/0510,Gemeinde,09154,09187,"2,3",2095,Eiselfing,Eiselfing
1972,09/1972/0510,Gemeinde,09151,09185,1,350,Lauterbach,Aresing
1972,09/1972/0510,Gemeinde,09151,09185,1,308,Rettenbach,Aresing
1972,09/1972/0510,Gemeinde,09151,09185,1,286,Weilenbach,Aresing
1972,09/1972/0510,Gemeinde,09151,09185,1,33,Weilenbach,Weilach
1972,09/1972/0510,Gemeinde,09151,09185,1,814,Hörzhausen,"Schrobenhausen, Stadt"
1972,09/1972/0510,Gemeinde,09151,09185,2,61,Adelshausen,Karlskron
1972,09/1972/0510,Gemeinde,09151,09185,"2,3",488,Adelshausen,Adelshausen
1972,09/1972/0510,Gemeinde,09152,09188,1,116,Drößling,Oberalting-Seefeld
1972,09/1972/0510,Gemeinde,09152,09188,1,224,Unering,Oberalting-Seefeld
1972,09/1972/0510,Gemeinde,09152,09188,1,232,Aschering,Pöcking
1972,09/1972/0510,Gemeinde,09153,09189,1,676,Oberwössen,Unterwössen
1972,09/1972/0510,Gemeinde,09153,09189,2,63,Chieming,Seebruck
1972,09/1972/0510,Gemeinde,09153,09189,"2,3",3286,Chieming,Chieming
1972,09/1972/0510,Gemeinde,09533,09176,1,386,Mühlheim,"Mörnsheim, Markt"
1972,09/1972/0510,Gemeinde,09533,09176,1,274,Irfersdorf,"Beilngries, Stadt"
1972,09/1972/0510,Gemeinde,09344,09176,1,454,Wolfsbuch,"Beilngries, Stadt"
1972,09/1972/0510,Gemeinde,09344,09176,1,134,Hiendorf,Mindelstetten
1972,09/1972/0510,Gemeinde,09533,09176,1,470,Landershofen,"Eichstätt, Stadt"
1972,09/1972/0510,Gemeinde,09533,09176,1,495,Wasserzell,"Eichstätt, Stadt"
1972,09/1972/0510,Gemeinde,09744,09185,1,664,Heinrichsheim,"Neuburg a.d. Donau, Stadt"
1972,09/1972/0510,Gemeinde,09744,09185,1,115,Dezenacker,"Burgheim, Markt"
1972,09/1972/0510,Gemeinde,09744,09185,1,358,Illdorf,"Burgheim, Markt"
1972,09/1972/0510,Gemeinde,09744,09185,1,95,Moos,"Burgheim, Markt"
1972,09/1972/0510,Gemeinde,09744,09185,1,171,Wengen,"Burgheim, Markt"
1972,09/1972/0510,Gemeinde,09744,09185,2,355,Untermaxfeld,Karlshuld
1972,09/1972/0510,Gemeinde,09744,09185,"2,3",1167,Untermaxfeld,Untermaxfeld
1972,09/1972/0510,Gemeinde,09232,09271,1,1708,Deggenau,"Deggendorf, Stadt"
1972,09/1972/0510,Gemeinde,09232,09271,1,844,Fischerdorf,"Deggendorf, Stadt"
1972,09/1972/0510,Gemeinde,09240,09261,1,2881,Schönbrunn,"Landshut, Stadt"
1972,09/1972/0510,Gemeinde,09243,09262,1,5545,Grubweg,"Passau, Stadt"
1972,09/1972/0510,Gemeinde,09243,09262,1,4038,Hacklberg,"Passau, Stadt"
1972,09/1972/0510,Gemeinde,09243,09262,1,1586,"Hals, Markt","Passau, Stadt"
1972,09/1972/0510,Gemeinde,09243,09262,1,6449,Heining,"Passau, Stadt"
1972,09/1972/0510,Gemeinde,09250,09262,1,479,Kirchberg,"Passau, Stadt"
1972,09/1972/0510,Gemeinde,09250,09275,1,1291,Kirchberg,Tiefenbach
1972,09/1972/0510,Gemeinde,09247,09263,1,1984,Alburg,"Straubing, Stadt"
1972,09/1972/0510,Gemeinde,09247,09263,1,3134,Ittling,"Straubing, Stadt"
1972,09/1972/0510,Gemeinde,09238,09372,1,167,Grub,Zandt
1972,09/1972/0510,Gemeinde,09238,09278,1,169,Grub,Rattenberg
1972,09/1972/0510,Gemeinde,09250,09271,1,373,Niederpöring,Oberpöring
1972,09/1972/0510,Gemeinde,09250,09271,1,283,Ramsdorf,Wallerfing
1972,09/1972/0510,Gemeinde,09232,09271,2,6,Auerbach,Schaufling
1972,09/1972/0510,Gemeinde,09232,09271,"2,3",1530,Auerbach,Auerbach
1972,09/1972/0510,Gemeinde,09232,09271,2,8,"Winzer, Markt","Hengersberg, Markt"
1972,09/1972/0510,Gemeinde,09232,09271,2,1,"Winzer, Markt","Schöllnach, Markt"
1972,09/1972/0510,Gemeinde,09232,09271,"2,3",2034,"Winzer, Markt","Winzer, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,537,Niederhausen,"Reisbach, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,709,Oberhausen,"Reisbach, Markt"
1972,09/1972/0510,Gemeinde,09242,09279,1,448,Martinsbuch,Mengkofen
1972,09/1972/0510,Gemeinde,09234,09275,1,465,Pörndorf,Aldersbach
1972,09/1972/0510,Gemeinde,09234,09277,1,768,Jägerndorf,"Arnstorf, Markt"
1972,09/1972/0510,Gemeinde,09234,09277,1,844,Emmersdorf,Johanniskirchen
1972,09/1972/0510,Gemeinde,09239,09279,1,458,Haunersdorf,"Simbach, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,49,Rengersdorf,"Simbach, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,155,Rengersdorf,"Eichendorf, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,834,Adldorf,"Eichendorf, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,615,Aufhausen,"Eichendorf, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,532,Exing,"Eichendorf, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,270,Indersbach,"Eichendorf, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,398,Mettenhausen,"Landau a. d. Isar, Stadt"
1972,09/1972/0510,Gemeinde,09239,09279,1,442,Reichersdorf,"Landau a. d. Isar, Stadt"
1972,09/1972/0510,Gemeinde,09239,09279,1,865,Zeholfing,"Landau a. d. Isar, Stadt"
1972,09/1972/0510,Gemeinde,09239,09279,1,465,Kammern,"Eichendorf, Markt"
1972,09/1972/0510,Gemeinde,09239,09279,1,263,Kammern,"Landau a. d. Isar, Stadt"
1972,09/1972/0510,Gemeinde,09236,09275,1,890,Mittich,Neuhaus a. Inn
1972,09/1972/0510,Gemeinde,09243,09275,1,141,Sulzbach a. Inn,Neuburg a. Inn
1972,09/1972/0510,Gemeinde,09243,09275,1,88,Sulzbach a. Inn,Neuhaus a. Inn
1972,09/1972/0510,Gemeinde,09243,09275,1,737,Sulzbach a. Inn,Ruhstorf a.d. Rott
1972,09/1972/0510,Gemeinde,09243,09275,1,223,Eholfing,Ruhstorf a.d. Rott
1972,09/1972/0510,Gemeinde,09244,09277,1,1125,Asenham,Birnbach
1972,09/1972/0510,Gemeinde,09244,09277,1,1336,Hirschbach,Birnbach
1972,09/1972/0510,Gemeinde,09237,09273,1,305,Pullach,"Abensberg, Stadt"
1972,09/1972/0510,Gemeinde,09237,09273,1,345,Einmuß,Saal a.d. Donau
1972,09/1972/0510,Gemeinde,09237,09273,1,923,Bad Gögging,"Neustadt a.d. Donau, Stadt"
1972,09/1972/0510,Gemeinde,09237,09375,1,163,Bergmatting,Sinzing
1972,09/1972/0510,Gemeinde,09343,09375,1,380,Eilsbrunn,Sinzing
1972,09/1972/0510,Gemeinde,09343,09375,1,1239,Viehhausen,Sinzing
1972,09/1972/0510,Gemeinde,09246,09273,1,172,Oberleierndorf,"Langquaid, Markt"
1972,09/1972/0510,Gemeinde,09246,09273,1,236,Obereulenbach,"Rohr i. NB, Markt"
1972,09/1972/0510,Gemeinde,09246,09274,1,66,Wolferthau,Pattendorf
1972,09/1972/0510,Gemeinde,09246,09273,1,99,Wolferthau,"Rohr i. NB, Markt"
1972,09/1972/0510,Gemeinde,09342,09273,2,92,Klingen,"Painten, Markt"
1972,09/1972/0510,Gemeinde,09342,09375,"2,3",321,Klingen,Klingen
1972,09/1972/0510,Gemeinde,09238,09372,1,325,Zenching,Arnschwang
1972,09/1972/0510,Gemeinde,09238,09372,1,81,Zenching,Rimbach
1972,09/1972/0510,Gemeinde,09334,09372,1,253,Nößwartling,Arnschwang
1972,09/1972/0510,Gemeinde,09334,09372,1,57,Nößwartling,Weiding
1972,09/1972/0510,Gemeinde,09334,09372,1,140,Haderstadl,Chamerau
1972,09/1972/0510,Gemeinde,09334,09372,1,275,Haderstadl,Chammünster
1972,09/1972/0510,Gemeinde,09334,09372,1,319,Schachendorf,Chammünster
1972,09/1972/0510,Gemeinde,09334,09372,1,459,Vilzing,Chammünster
1972,09/1972/0510,Gemeinde,09240,09274,1,412,Oberwattenbach,Essenbach
1972,09/1972/0510,Gemeinde,09240,09274,1,271,Tondorf,Gündlkofen
1972,09/1972/0510,Gemeinde,09240,09274,1,225,Petersglaim,Hohenthann
1972,09/1972/0510,Gemeinde,09240,09274,1,126,Wachelkofen,Hohenthann
1972,09/1972/0510,Gemeinde,09240,09274,1,241,Weihenstephan,Hohenthann
1972,09/1972/0510,Gemeinde,09246,09274,1,328,Oberergoldsbach,Hohenthann
1972,09/1972/0510,Gemeinde,09246,09274,1,269,Türkenfeld,Hohenthann
1972,09/1972/0510,Gemeinde,09246,09274,1,155,Stollnried,Neuhausen b. Landshut
1972,09/1972/0510,Gemeinde,09249,09274,1,262,Bergham,"Geisenhausen, Markt"
1972,09/1972/0510,Gemeinde,09249,09274,1,94,Bergham,"Vilsbiburg, Stadt"
1972,09/1972/0510,Gemeinde,09246,09274,1,176,Oberotterbach,"Rottenburg a.d. Laaber, Stadt"
1972,09/1972/0510,Gemeinde,09246,09274,1,264,Holzhausen,"Pfeffenhausen, Markt"
1972,09/1972/0510,Gemeinde,09246,09274,1,159,Högldorf,"Rottenburg a.d. Laaber, Stadt"
1972,09/1972/0510,Gemeinde,09242,09278,1,380,Hadersbach,"Geiselhöring, Stadt"
1972,09/1972/0510,Gemeinde,09242,09278,1,2204,"Mallersdorf, Markt","Mallersdorf-Pfaffenberg, Markt"
1972,09/1972/0510,Gemeinde,09242,09278,1,2812,"Pfaffenberg, Markt","Mallersdorf-Pfaffenberg, Markt"
1972,09/1972/0510,Gemeinde,09243,09275,1,577,Nirsching,Büchlberg
1972,09/1972/0510,Gemeinde,09243,09275,1,884,Oberdiendorf,"Hauzenberg, Markt"
1972,09/1972/0510,Gemeinde,09243,09275,1,603,Raßberg,"Hauzenberg, Markt"
1972,09/1972/0510,Gemeinde,09243,09275,1,718,Dorfbach,"Ortenburg, Markt"
1972,09/1972/0510,Gemeinde,09243,09275,2,255,Kellberg,"Obernzell, Markt"
1972,09/1972/0510,Gemeinde,09243,09275,"2,3",1236,Kellberg,Kellberg
1972,09/1972/0510,Gemeinde,09251,09275,1,1056,Ederlsdorf,"Obernzell, Markt"
1972,09/1972/0510,Gemeinde,09251,09275,1,514,Eidenberg,"Wegscheid, Markt"
1972,09/1972/0510,Gemeinde,09251,09275,1,590,Thalberg,"Wegscheid, Markt"
1972,09/1972/0510,Gemeinde,09251,09275,1,429,Thurnreuth,"Wegscheid, Markt"
1972,09/1972/0510,Gemeinde,09331,09361,1,1923,Ammersricht,"Amberg, Stadt"
1972,09/1972/0510,Gemeinde,09331,09361,1,1386,Gailoh,"Amberg, Stadt"
1972,09/1972/0510,Gemeinde,09331,09361,1,1049,Karmensölden,"Amberg, Stadt"
1972,09/1972/0510,Gemeinde,09331,09361,1,1104,Raigering,"Amberg, Stadt"
1972,09/1972/0510,Gemeinde,09331,09361,2,186,Kümmersbruck,"Amberg, Stadt"
1972,09/1972/0510,Gemeinde,09331,09371,"2,3",7192,Kümmersbruck,Kümmersbruck
1972,09/1972/0510,Gemeinde,09331,09361,2,1107,Traßlberg,"Amberg, Stadt"
1972,09/1972/0510,Gemeinde,09331,09371,"2,3",1339,Traßlberg,Traßlberg
1972,09/1972/0510,Gemeinde,09338,09373,1,739,Helena,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,884,Holzheim,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,1657,Labersricht,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,180,Lippertshofen,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,718,Mühlen,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,280,Pelchenhofen,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,1624,Pölling,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,2130,Woffenbach,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,127,Woffenbach,Berngau
1972,09/1972/0510,Gemeinde,09338,09373,1,510,Stauf,"Neumarkt i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09338,09373,1,223,Stauf,Sengenthal
1972,09/1972/0510,Gemeinde,09343,09362,2,307,Burgweinting,"Regensburg, Stadt"
1972,09/1972/0510,Gemeinde,09343,09375,"2,3",1274,Burgweinting,Burgweinting
1972,09/1972/0510,Gemeinde,09331,09376,2,196,Ebermannsdorf,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09331,09371,"2,3",1330,Ebermannsdorf,Ebermannsdorf
1972,09/1972/0510,Gemeinde,09333,09376,1,1732,Ettmannsdorf,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09333,09376,1,1701,Fronberg,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09333,09376,1,434,Haselbach,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09333,09376,1,1436,Krondorf,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09333,09376,1,771,Kronstetten,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09333,09376,1,406,Alberndorf,"Schwandorf i. Bay., Stadt"
1972,09/1972/0510,Gemeinde,09333,09376,1,261,Alberndorf,Wackersdorf
1972,09/1972/0510,Gemeinde,09340,09363,1,369,Frauenricht,"Weiden i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09340,09363,1,286,Muglhof,"Weiden i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09340,09363,1,595,Neunkirchen b. Weiden,"Weiden i.d. OPf., Stadt"
1972,09/1972/0510,Gemeinde,09331,09371,1,267,Weißenberg,Edelsfeld
1972,09/1972/0510,Gemeinde,09331,09371,1,6,Kürmreuth,Edelsfeld
1972,09/1972/0510,Gemeinde,09331,09371,1,256,Kürmreuth,"Königstein, Markt"
1972,09/1972/0510,Gemeinde,09346,09371,1,73,Namsreuth,Edelsfeld
1972,09/1972/0510,Gemeinde,09346,09371,1,209,Namsreuth,"Königstein, Markt"
1972,09/1972/0510,Gemeinde,09331,09371,1,317,Sigras,Edelsfeld
1972,09/1972/0510,Gemeinde,09331,09371,1,106,Sigras,"Königstein, Markt"
1972,09/1972/0510,Gemeinde,09338,09371,1,189,Allersburg,"Hohenburg, Markt"
1972,09/1972/0510,Gemeinde,09338,09371,1,145,Ransbach,"Hohenburg, Markt"
1972,09/1972/0510,Gemeinde,09338,09371,1,34,Brunn,"Kastl, Markt"
1972,09/1972/0510,Gemeinde,09338,09373,1,117,Brunn,"Lauterhofen, Markt"
